created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2025-06-02T17:36:37+07:00,1802,28.7,67.1,403.46,0.0,,,,
2025-06-02T17:46:06+07:00,1803,28.3,69.4,403.91,0.0,,,,
2025-06-02T17:51:07+07:00,1804,28.3,70.3,403.91,0.0,,,,
2025-06-02T17:56:08+07:00,1805,28.2,71.2,404.24,0.0,,,,
2025-06-02T18:01:09+07:00,1806,28.1,72.0,404.32,1.5,,,,
2025-06-02T18:06:10+07:00,1807,28.1,73.0,404.18,0.0,,,,
2025-06-02T18:11:11+07:00,1808,28.0,73.0,404.25,0.0,,,,
2025-06-02T18:16:12+07:00,1809,28.1,73.2,404.21,0.0,,,,
2025-06-02T18:21:13+07:00,1810,28.0,73.2,404.05,0.0,,,,
2025-06-02T18:26:14+07:00,1811,28.0,73.0,404.02,0.0,,,,
2025-06-02T18:31:15+07:00,1812,27.9,74.0,404.26,0.0,,,,
2025-06-02T18:36:16+07:00,1813,28.0,74.3,404.15,0.0,,,,
2025-06-02T18:41:17+07:00,1814,27.9,75.3,404.43,0.0,,,,
2025-06-02T18:46:19+07:00,1815,27.8,76.2,404.41,0.0,,,,
2025-06-02T18:51:20+07:00,1816,27.7,76.9,404.49,0.0,,,,
2025-06-02T18:56:23+07:00,1817,27.6,77.7,404.57,0.0,,,,
2025-06-02T19:01:22+07:00,1818,27.6,78.1,404.41,0.0,,,,
2025-06-02T19:06:23+07:00,1819,27.5,78.5,404.49,0.0,,,,
2025-06-02T19:11:24+07:00,1820,27.5,78.7,404.54,0.0,,,,
2025-06-02T19:16:25+07:00,1821,27.4,79.8,404.37,0.0,,,,
2025-06-02T19:21:26+07:00,1822,27.3,80.9,404.41,0.0,,,,
2025-06-02T19:26:27+07:00,1823,27.3,81.0,404.51,0.0,,,,
2025-06-02T19:31:27+07:00,1824,27.2,81.1,404.41,0.0,,,,
2025-06-02T19:36:28+07:00,1825,27.1,81.8,404.57,0.0,,,,
2025-06-02T19:41:29+07:00,1826,26.9,82.4,404.62,0.0,,,,
2025-06-02T19:46:30+07:00,1827,26.6,82.6,404.42,0.0,,,,
2025-06-02T19:51:31+07:00,1828,26.4,83.7,404.70,0.0,,,,
2025-06-02T19:56:32+07:00,1829,26.5,83.5,404.66,0.0,,,,
2025-06-02T20:01:33+07:00,1830,26.5,83.0,404.86,0.0,,,,
2025-06-02T20:06:34+07:00,1831,26.5,83.1,404.57,0.0,,,,
2025-06-02T20:11:35+07:00,1832,26.4,83.8,405.02,0.0,,,,
2025-06-02T20:16:36+07:00,1833,26.4,83.7,404.87,0.0,,,,
2025-06-02T20:21:43+07:00,1834,26.5,83.6,405.09,0.0,,,,
2025-06-02T20:26:38+07:00,1835,26.5,83.6,404.59,0.0,,,,
2025-06-02T20:31:39+07:00,1836,26.7,83.3,404.73,0.0,,,,
2025-06-02T20:36:46+07:00,1837,26.6,83.6,405.06,0.0,,,,
2025-06-02T20:41:41+07:00,1838,26.7,83.3,404.91,0.0,,,,
2025-06-02T20:46:42+07:00,1839,26.7,83.1,404.88,0.0,,,,
2025-06-02T20:51:43+07:00,1840,26.7,83.3,404.84,0.0,,,,
2025-06-02T20:56:44+07:00,1841,26.7,83.1,404.68,0.0,,,,
2025-06-02T21:01:45+07:00,1842,26.6,83.2,404.89,0.0,,,,
2025-06-02T21:06:46+07:00,1843,26.5,83.7,404.87,0.0,,,,
2025-06-02T21:11:47+07:00,1844,26.5,84.3,404.89,0.0,,,,
2025-06-02T21:16:48+07:00,1845,26.5,84.5,404.85,0.0,,,,
2025-06-02T21:21:51+07:00,1846,26.4,84.9,404.82,0.0,,,,
2025-06-02T21:26:50+07:00,1847,26.4,85.2,404.80,0.0,,,,
2025-06-02T21:31:51+07:00,1848,26.5,85.1,404.43,0.0,,,,
2025-06-02T21:36:52+07:00,1849,26.5,85.1,404.24,0.0,,,,
2025-06-02T21:41:53+07:00,1850,26.5,85.5,404.39,0.0,,,,
2025-06-02T21:46:54+07:00,1851,26.4,85.8,404.38,0.0,,,,
2025-06-02T21:51:55+07:00,1852,26.4,85.9,404.20,0.0,,,,
2025-06-02T21:56:58+07:00,1853,26.3,86.1,404.28,0.0,,,,
2025-06-02T22:01:57+07:00,1854,26.4,86.0,404.12,0.0,,,,
2025-06-02T22:07:00+07:00,1855,26.4,85.6,404.22,0.0,,,,
2025-06-02T22:11:59+07:00,1856,26.4,85.4,404.21,0.0,,,,
2025-06-02T22:17:00+07:00,1857,26.4,85.2,404.49,0.0,,,,
2025-06-02T22:22:01+07:00,1858,26.2,85.3,404.38,0.0,,,,
2025-06-02T22:27:24+07:00,1859,26.1,85.7,404.23,0.0,,,,
2025-06-02T22:32:03+07:00,1860,26.0,85.9,404.30,0.0,,,,
2025-06-02T22:37:05+07:00,1861,26.0,86.2,404.27,0.0,,,,
2025-06-02T22:42:10+07:00,1862,26.0,86.1,404.18,0.0,,,,
2025-06-02T22:47:06+07:00,1863,26.0,86.3,404.59,0.0,,,,
2025-06-02T22:52:07+07:00,1864,25.9,86.5,404.52,0.0,,,,
2025-06-02T22:57:08+07:00,1865,25.9,86.5,404.35,0.0,,,,
2025-06-02T23:02:09+07:00,1866,25.9,86.5,404.37,0.0,,,,
2025-06-02T23:07:11+07:00,1867,25.8,86.8,404.44,0.0,,,,
2025-06-02T23:12:11+07:00,1868,25.7,87.5,404.28,0.0,,,,
2025-06-02T23:17:12+07:00,1869,25.6,88.0,404.37,0.0,,,,
2025-06-02T23:22:13+07:00,1870,25.6,87.7,404.30,0.0,,,,
2025-06-02T23:27:14+07:00,1871,25.5,88.1,404.40,0.0,,,,
2025-06-02T23:32:15+07:00,1872,25.4,88.5,404.57,0.0,,,,
2025-06-02T23:37:16+07:00,1873,25.3,89.1,404.66,0.0,,,,
2025-06-02T23:42:17+07:00,1874,25.2,89.8,404.73,0.0,,,,
2025-06-02T23:47:17+07:00,1875,25.2,90.4,404.74,0.0,,,,
2025-06-02T23:52:18+07:00,1876,25.2,90.5,404.67,0.0,,,,
2025-06-02T23:57:19+07:00,1877,25.1,90.8,404.57,0.0,,,,
2025-06-03T00:02:20+07:00,1878,25.1,90.5,404.57,0.0,,,,
2025-06-03T00:07:21+07:00,1879,25.1,90.9,404.54,0.0,,,,
2025-06-03T00:12:22+07:00,1880,25.1,90.8,404.52,0.0,,,,
2025-06-03T00:17:23+07:00,1881,25.0,91.5,404.79,0.0,,,,
2025-06-03T00:22:24+07:00,1882,24.9,92.0,404.68,0.0,,,,
2025-06-03T00:27:28+07:00,1883,25.0,91.8,404.49,0.0,,,,
2025-06-03T00:32:34+07:00,1884,25.0,90.9,404.49,0.0,,,,
2025-06-03T00:37:27+07:00,1885,25.0,91.1,404.62,0.0,,,,
2025-06-03T00:42:28+07:00,1886,24.8,91.6,404.90,0.0,,,,
2025-06-03T00:47:29+07:00,1887,24.6,92.7,405.16,0.0,,,,
2025-06-03T00:52:30+07:00,1888,24.6,92.7,405.15,0.0,,,,
2025-06-03T00:57:31+07:00,1889,24.5,92.4,405.47,0.0,,,,
2025-06-03T01:02:34+07:00,1890,24.4,92.4,405.74,0.0,,,,
2025-06-03T01:07:33+07:00,1891,24.5,92.2,405.62,0.0,,,,
2025-06-03T01:12:34+07:00,1892,24.5,91.3,406.05,0.0,,,,
2025-06-03T01:17:37+07:00,1893,24.3,90.5,405.98,0.0,,,,
2025-06-03T01:22:36+07:00,1894,24.2,90.6,405.87,0.0,,,,
2025-06-03T01:27:37+07:00,1895,24.2,89.9,405.76,0.0,,,,
2025-06-03T01:32:40+07:00,1896,24.3,89.4,405.49,0.0,,,,
2025-06-03T01:37:39+07:00,1897,24.4,89.0,405.60,0.0,,,,
2025-06-03T01:42:40+07:00,1898,24.5,89.0,405.66,0.0,,,,
2025-06-03T01:47:41+07:00,1899,24.5,88.1,405.43,0.0,,,,
2025-06-03T01:52:42+07:00,1900,24.5,87.9,405.41,0.0,,,,
2025-06-03T01:57:43+07:00,1901,24.3,88.7,405.16,0.0,,,,
2025-06-03T02:02:45+07:00,1902,24.3,88.6,404.91,0.0,,,,
2025-06-03T02:07:46+07:00,1903,24.3,88.8,404.87,0.0,,,,
2025-06-03T02:12:48+07:00,1904,24.3,88.3,404.80,0.0,,,,
2025-06-03T02:17:48+07:00,1905,24.3,87.2,404.61,0.0,,,,
2025-06-03T02:22:49+07:00,1906,24.2,87.1,404.26,0.0,,,,
2025-06-03T02:27:50+07:00,1907,24.0,86.5,404.07,0.0,,,,
2025-06-03T02:32:51+07:00,1908,23.9,85.9,404.04,0.0,,,,
2025-06-03T02:37:52+07:00,1909,23.9,86.5,404.05,0.0,,,,
2025-06-03T02:42:53+07:00,1910,24.0,86.1,403.96,0.0,,,,
2025-06-03T02:47:54+07:00,1911,23.9,86.6,404.10,0.0,,,,
2025-06-03T02:52:57+07:00,1912,23.8,86.9,404.11,0.0,,,,
2025-06-03T02:57:56+07:00,1913,23.9,87.4,404.20,0.0,,,,
2025-06-03T03:02:57+07:00,1914,23.9,88.0,404.40,0.0,,,,
2025-06-03T03:07:57+07:00,1915,23.9,87.2,404.15,0.0,,,,
2025-06-03T03:12:59+07:00,1916,23.9,86.8,404.10,0.0,,,,
2025-06-03T03:17:59+07:00,1917,23.9,86.2,404.05,0.0,,,,
2025-06-03T03:23:04+07:00,1918,24.0,85.0,404.09,0.0,,,,
2025-06-03T03:28:02+07:00,1919,24.1,83.9,404.05,0.0,,,,
2025-06-03T03:33:03+07:00,1920,24.0,83.3,403.92,0.0,,,,
2025-06-03T03:38:04+07:00,1921,23.9,83.9,404.02,0.0,,,,
2025-06-03T03:43:06+07:00,1922,24.0,84.1,403.90,0.0,,,,
2025-06-03T03:48:06+07:00,1923,24.0,83.7,403.88,0.0,,,,
2025-06-03T03:53:09+07:00,1924,24.0,84.0,403.91,0.0,,,,
2025-06-03T03:58:08+07:00,1925,24.0,83.5,403.88,0.0,,,,
2025-06-03T04:03:09+07:00,1926,24.1,83.8,403.81,0.0,,,,
2025-06-03T04:08:11+07:00,1927,24.1,83.6,403.78,0.0,,,,
2025-06-03T04:13:11+07:00,1928,24.1,83.7,403.62,0.0,,,,
2025-06-03T04:18:14+07:00,1929,24.0,84.4,403.65,0.0,,,,
2025-06-03T04:23:13+07:00,1930,24.0,85.0,403.70,0.0,,,,
2025-06-03T04:28:14+07:00,1931,24.0,85.1,403.69,0.0,,,,
2025-06-03T04:33:15+07:00,1932,24.1,84.8,403.66,0.0,,,,
2025-06-03T04:38:16+07:00,1933,24.1,84.8,403.62,0.0,,,,
2025-06-03T04:43:30+07:00,1934,23.9,85.2,403.83,0.0,,,,
2025-06-03T04:48:18+07:00,1935,23.7,86.1,403.77,0.0,,,,
2025-06-03T04:53:19+07:00,1936,23.8,86.1,403.85,0.0,,,,
2025-06-03T04:58:20+07:00,1937,23.8,86.1,403.92,0.0,,,,
2025-06-03T05:03:21+07:00,1938,23.6,86.5,403.94,0.0,,,,
2025-06-03T05:08:22+07:00,1939,23.6,87.0,404.07,0.0,,,,
2025-06-03T05:13:23+07:00,1940,23.6,85.8,404.04,0.0,,,,
2025-06-03T05:18:24+07:00,1941,23.7,84.4,403.66,0.0,,,,
2025-06-03T05:23:25+07:00,1942,23.7,83.9,403.67,0.0,,,,
2025-06-03T05:28:25+07:00,1943,23.5,84.7,403.93,0.0,,,,
2025-06-03T05:33:26+07:00,1944,23.2,85.5,403.95,0.0,,,,
2025-06-03T05:38:27+07:00,1945,23.2,85.1,404.00,0.0,,,,
2025-06-03T05:43:28+07:00,1946,23.2,85.3,403.89,0.0,,,,
2025-06-03T05:48:29+07:00,1947,23.2,85.3,403.90,0.0,,,,
2025-06-03T05:53:31+07:00,1948,23.3,85.3,403.72,0.0,,,,
2025-06-03T05:58:31+07:00,1949,23.2,85.8,404.03,0.0,,,,
2025-06-03T06:03:32+07:00,1950,23.2,86.5,405.31,0.0,,,,
2025-06-03T06:08:33+07:00,1951,23.3,86.4,404.35,0.0,,,,
2025-06-03T06:13:34+07:00,1952,23.3,86.4,404.09,0.0,,,,
2025-06-03T06:18:36+07:00,1953,23.4,85.8,404.08,0.0,,,,
2025-06-03T06:23:37+07:00,1954,23.4,85.1,404.35,0.0,,,,
2025-06-03T06:28:38+07:00,1955,23.5,84.8,404.25,0.0,,,,
2025-06-03T06:33:39+07:00,1956,23.5,84.4,404.16,0.0,,,,
2025-06-03T06:38:40+07:00,1957,23.7,84.5,404.28,0.0,,,,
2025-06-03T06:43:41+07:00,1958,23.8,84.7,404.48,0.0,,,,
2025-06-03T06:48:42+07:00,1959,24.0,84.0,404.72,0.0,,,,
2025-06-03T06:53:43+07:00,1960,24.2,85.4,405.20,0.0,,,,
2025-06-03T06:58:44+07:00,1961,24.2,86.6,405.37,0.0,,,,
2025-06-03T07:03:45+07:00,1962,23.9,88.1,405.70,0.0,,,,
2025-06-03T07:08:46+07:00,1963,24.0,87.8,406.18,0.0,,,,
2025-06-03T07:13:47+07:00,1964,24.2,85.7,405.12,0.0,,,,
2025-06-03T07:18:48+07:00,1965,24.0,86.9,405.09,0.0,,,,
2025-06-03T07:23:49+07:00,1966,24.4,86.3,405.33,0.0,,,,
2025-06-03T07:28:50+07:00,1967,24.5,84.9,405.53,0.0,,,,
2025-06-03T07:33:51+07:00,1968,24.3,85.9,405.35,0.0,,,,
2025-06-03T07:38:52+07:00,1969,24.5,85.0,405.39,0.0,,,,
2025-06-03T07:43:53+07:00,1970,24.7,84.6,405.29,0.0,,,,
2025-06-03T07:48:54+07:00,1971,24.9,83.2,405.29,0.0,,,,
2025-06-03T07:53:55+07:00,1972,25.0,82.5,405.50,0.0,,,,
2025-06-03T07:58:56+07:00,1973,25.2,81.6,406.05,0.0,,,,
2025-06-03T08:03:59+07:00,1974,25.3,80.6,405.29,0.0,,,,
2025-06-03T08:08:59+07:00,1975,25.5,80.2,405.68,0.0,,,,
2025-06-03T08:14:03+07:00,1976,25.6,79.6,405.41,0.0,,,,
2025-06-03T08:19:01+07:00,1977,25.8,79.2,405.53,0.0,,,,
2025-06-03T08:24:03+07:00,1978,25.8,79.1,405.01,0.0,,,,
2025-06-03T08:29:04+07:00,1979,26.1,78.9,405.19,0.0,,,,
2025-06-03T08:34:05+07:00,1980,26.1,78.5,405.10,0.0,,,,
2025-06-03T08:39:06+07:00,1981,26.3,77.3,405.11,0.0,,,,
2025-06-03T08:44:07+07:00,1982,26.5,76.6,404.97,0.0,,,,
2025-06-03T08:49:07+07:00,1983,26.7,76.6,405.17,0.0,,,,
2025-06-03T08:54:08+07:00,1984,26.7,76.4,404.94,0.0,,,,
2025-06-03T08:59:09+07:00,1985,27.1,75.3,405.14,0.0,,,,
2025-06-03T09:04:13+07:00,1986,27.3,74.6,404.96,0.0,,,,
2025-06-03T09:09:14+07:00,1987,27.3,74.2,404.87,0.0,,,,
2025-06-03T09:14:12+07:00,1988,28.0,69.9,404.50,0.0,,,,
2025-06-03T09:19:13+07:00,1989,28.1,70.3,404.65,0.0,,,,
2025-06-03T09:24:14+07:00,1990,28.4,69.3,404.52,0.0,,,,
2025-06-03T09:29:15+07:00,1991,28.8,68.4,404.39,0.0,,,,
2025-06-03T09:34:16+07:00,1992,28.4,70.2,404.74,0.0,,,,
2025-06-03T09:39:18+07:00,1993,28.0,71.1,405.03,0.0,,,,
2025-06-03T09:44:19+07:00,1994,28.6,69.8,404.85,0.0,,,,
2025-06-03T09:49:20+07:00,1995,28.9,69.2,404.93,0.0,,,,
2025-06-03T09:54:21+07:00,1996,29.2,68.8,404.97,0.0,,,,
2025-06-03T09:59:22+07:00,1997,29.9,65.0,404.47,0.0,,,,
2025-06-03T10:04:23+07:00,1998,30.3,63.6,404.27,0.0,,,,
2025-06-03T10:09:24+07:00,1999,29.7,65.2,404.24,0.0,,,,
2025-06-03T10:14:25+07:00,2000,30.6,62.1,404.12,0.0,,,,
2025-06-03T10:19:26+07:00,2001,31.4,60.4,404.09,0.0,,,,
2025-06-03T10:24:27+07:00,2002,31.1,61.1,403.97,0.0,,,,
2025-06-03T10:29:28+07:00,2003,30.8,60.2,403.86,0.0,,,,
2025-06-03T10:34:29+07:00,2004,31.0,59.1,403.86,0.0,,,,
2025-06-03T10:39:30+07:00,2005,31.0,61.3,403.95,0.0,,,,
2025-06-03T10:44:31+07:00,2006,30.3,62.8,404.09,0.0,,,,
2025-06-03T10:49:32+07:00,2007,30.2,63.9,404.22,0.0,,,,
2025-06-03T10:54:33+07:00,2008,30.3,63.3,404.23,0.0,,,,
2025-06-03T10:59:36+07:00,2009,30.7,62.5,404.23,0.0,,,,
2025-06-03T11:04:35+07:00,2010,31.4,60.6,404.09,0.0,,,,
2025-06-03T11:09:36+07:00,2011,32.3,58.0,404.15,0.0,,,,
2025-06-03T11:14:37+07:00,2012,33.4,54.8,404.20,0.0,,,,
2025-06-03T11:19:40+07:00,2013,34.7,53.0,404.13,0.0,,,,
2025-06-03T11:24:41+07:00,2014,35.5,49.4,403.95,0.0,,,,
2025-06-03T11:29:40+07:00,2015,35.0,49.2,403.96,0.0,,,,
2025-06-03T11:34:41+07:00,2016,34.2,49.8,403.96,0.0,,,,
2025-06-03T11:39:42+07:00,2017,33.7,51.1,403.91,0.0,,,,
2025-06-03T11:44:43+07:00,2018,32.9,52.2,403.67,0.0,,,,
2025-06-03T11:49:44+07:00,2019,32.5,53.1,403.41,0.0,,,,
2025-06-03T11:54:44+07:00,2020,32.4,54.0,403.66,0.0,,,,
2025-06-03T11:59:45+07:00,2021,33.5,51.9,403.51,0.0,,,,
2025-06-03T12:04:46+07:00,2022,33.5,51.6,403.39,0.0,,,,
2025-06-03T12:09:47+07:00,2023,33.5,50.6,403.51,0.0,,,,
2025-06-03T12:14:48+07:00,2024,33.4,50.7,403.52,0.0,,,,
2025-06-03T12:19:49+07:00,2025,33.9,49.0,403.46,0.0,,,,
2025-06-03T12:24:50+07:00,2026,34.3,48.7,403.48,0.0,,,,
2025-06-03T12:29:51+07:00,2027,34.4,48.7,403.65,0.0,,,,
2025-06-03T12:34:52+07:00,2028,35.2,47.2,403.94,0.0,,,,
2025-06-03T12:39:53+07:00,2029,35.3,46.9,403.60,0.0,,,,
2025-06-03T12:44:54+07:00,2030,35.0,47.0,403.38,0.0,,,,
2025-06-03T12:49:55+07:00,2031,35.9,45.3,403.43,0.0,,,,
2025-06-03T12:54:56+07:00,2032,35.2,45.3,403.68,0.0,,,,
2025-06-03T12:59:57+07:00,2033,36.2,46.7,403.72,0.0,,,,
2025-06-03T13:04:58+07:00,2034,36.5,43.2,403.46,0.0,,,,
2025-06-03T13:09:59+07:00,2035,36.0,44.9,403.29,0.0,,,,
2025-06-03T13:15:00+07:00,2036,35.6,43.8,403.31,0.0,,,,
2025-06-03T13:20:01+07:00,2037,34.9,45.6,403.38,0.0,,,,
2025-06-03T13:25:02+07:00,2038,34.7,45.5,403.29,0.0,,,,
2025-06-03T13:30:03+07:00,2039,34.5,46.9,403.37,0.0,,,,
2025-06-03T13:35:06+07:00,2040,34.1,47.3,403.20,0.0,,,,
2025-06-03T13:40:06+07:00,2041,32.6,51.0,403.36,0.0,,,,
2025-06-03T13:45:05+07:00,2042,32.5,51.7,403.49,0.0,,,,
2025-06-03T13:50:06+07:00,2043,32.2,51.8,403.43,0.0,,,,
2025-06-03T13:55:07+07:00,2044,31.8,52.4,403.34,0.0,,,,
2025-06-03T14:00:08+07:00,2045,31.5,53.5,403.40,0.0,,,,
2025-06-03T14:05:09+07:00,2046,31.5,52.3,403.27,0.0,,,,
2025-06-03T14:10:10+07:00,2047,31.4,52.6,403.33,0.0,,,,
2025-06-03T14:15:11+07:00,2048,31.4,52.7,403.06,0.0,,,,
2025-06-03T14:20:12+07:00,2049,31.1,52.8,403.08,0.0,,,,
2025-06-03T14:25:14+07:00,2050,31.1,52.0,402.93,0.0,,,,
2025-06-03T14:30:16+07:00,2051,31.0,51.0,402.78,0.0,,,,
2025-06-03T14:35:16+07:00,2052,30.7,53.5,402.95,0.0,,,,
2025-06-03T14:40:17+07:00,2053,30.8,55.2,403.16,0.0,,,,
2025-06-03T14:45:18+07:00,2054,30.7,54.9,403.04,0.0,,,,
2025-06-03T14:50:19+07:00,2055,30.4,56.0,403.33,0.0,,,,
2025-06-03T14:55:21+07:00,2056,30.2,57.7,404.00,0.0,,,,
2025-06-03T15:00:21+07:00,2057,30.2,57.9,403.43,0.0,,,,
2025-06-03T15:05:22+07:00,2058,30.3,57.1,403.58,0.0,,,,
2025-06-03T15:10:23+07:00,2059,30.3,57.9,403.38,0.0,,,,
2025-06-03T15:15:24+07:00,2060,30.2,59.6,403.59,0.0,,,,
2025-06-03T15:20:29+07:00,2061,29.8,65.0,404.04,0.0,,,,
2025-06-03T15:25:26+07:00,2062,29.8,65.4,404.06,0.0,,,,
2025-06-03T15:30:27+07:00,2063,29.4,67.5,404.44,0.0,,,,
2025-06-03T15:35:28+07:00,2064,28.9,70.5,405.21,0.0,,,,
2025-06-03T15:40:29+07:00,2065,28.8,70.6,405.29,1.8,,,,
2025-06-03T15:45:30+07:00,2066,28.6,71.8,405.28,0.0,,,,
2025-06-03T15:50:31+07:00,2067,29.0,70.0,404.91,0.0,,,,
2025-06-03T15:55:32+07:00,2068,28.7,71.5,405.23,0.0,,,,
2025-06-03T16:00:33+07:00,2069,28.2,73.1,405.19,0.0,,,,
2025-06-03T16:05:34+07:00,2070,28.0,73.4,405.15,0.0,,,,
2025-06-03T16:10:35+07:00,2071,28.3,71.8,405.05,0.0,,,,
2025-06-03T16:15:36+07:00,2072,28.1,72.4,405.07,0.0,,,,
2025-06-03T16:20:37+07:00,2073,28.1,72.7,405.15,0.0,,,,
2025-06-03T16:25:38+07:00,2074,28.2,73.0,405.42,0.0,,,,
2025-06-03T16:30:39+07:00,2075,28.3,72.9,405.33,0.0,,,,
2025-06-03T16:35:40+07:00,2076,28.3,72.3,405.30,0.0,,,,
2025-06-03T16:40:41+07:00,2077,28.3,72.4,405.26,0.0,,,,
2025-06-03T16:45:42+07:00,2078,28.6,70.9,405.00,0.0,,,,
2025-06-03T16:50:43+07:00,2079,28.4,70.7,405.00,0.0,,,,
2025-06-03T16:55:44+07:00,2080,28.3,70.5,405.05,0.0,,,,
2025-06-03T17:00:45+07:00,2081,28.3,69.8,404.82,0.0,,,,
2025-06-03T17:05:46+07:00,2082,28.2,69.7,404.67,0.0,,,,
2025-06-03T17:10:47+07:00,2083,28.4,69.2,404.41,0.0,,,,
2025-06-03T17:15:48+07:00,2084,28.5,69.3,404.35,0.0,,,,
2025-06-03T17:20:49+07:00,2085,28.4,69.9,404.45,0.0,,,,
2025-06-03T17:25:50+07:00,2086,28.2,70.2,404.32,0.0,,,,
2025-06-03T17:30:51+07:00,2087,28.1,71.5,404.35,0.0,,,,
2025-06-03T17:35:52+07:00,2088,27.9,71.4,404.40,0.0,,,,
2025-06-03T17:40:53+07:00,2089,27.8,71.4,404.18,0.0,,,,
2025-06-03T17:45:54+07:00,2090,27.6,70.7,404.38,0.0,,,,
2025-06-03T17:50:55+07:00,2091,27.4,70.5,404.49,0.0,,,,
2025-06-03T17:55:56+07:00,2092,27.3,71.0,404.33,0.0,,,,
2025-06-03T18:00:57+07:00,2093,27.3,71.6,404.43,0.0,,,,
2025-06-03T18:05:58+07:00,2094,27.3,71.9,404.02,0.0,,,,
2025-06-03T18:10:59+07:00,2095,27.2,72.9,403.84,0.0,,,,
2025-06-03T18:16:00+07:00,2096,27.1,73.2,404.01,0.0,,,,
2025-06-03T18:21:01+07:00,2097,27.1,73.0,404.16,0.0,,,,
2025-06-03T18:26:02+07:00,2098,27.0,73.5,404.58,0.0,,,,
2025-06-03T18:31:03+07:00,2099,27.0,73.9,404.32,0.0,,,,
2025-06-03T18:36:04+07:00,2100,27.0,74.2,404.10,0.0,,,,
2025-06-03T18:41:05+07:00,2101,26.9,74.9,404.06,0.0,,,,
2025-06-03T18:46:06+07:00,2102,26.9,74.8,403.99,0.0,,,,
2025-06-03T18:51:06+07:00,2103,26.9,75.1,404.18,0.0,,,,
2025-06-03T18:56:07+07:00,2104,26.9,74.9,404.22,0.0,,,,
2025-06-03T19:01:09+07:00,2105,26.9,75.9,404.63,0.0,,,,
2025-06-03T19:06:09+07:00,2106,26.9,77.6,405.21,0.0,,,,
2025-06-03T19:11:10+07:00,2107,26.8,78.8,404.71,0.0,,,,
2025-06-03T19:16:12+07:00,2108,26.8,76.5,404.40,0.0,,,,
2025-06-03T19:21:13+07:00,2109,26.7,77.2,404.36,0.0,,,,
2025-06-03T19:26:15+07:00,2110,26.6,78.7,404.54,0.0,,,,
2025-06-03T19:31:16+07:00,2111,26.4,79.9,404.67,0.0,,,,
2025-06-03T19:36:18+07:00,2112,26.4,80.1,404.71,0.0,,,,
2025-06-03T19:41:19+07:00,2113,26.4,80.1,404.47,0.0,,,,
2025-06-03T19:46:20+07:00,2114,26.2,82.0,404.67,0.0,,,,
2025-06-03T19:51:21+07:00,2115,26.2,82.0,404.97,0.0,,,,
2025-06-03T19:56:22+07:00,2116,26.1,80.2,404.27,0.0,,,,
2025-06-03T20:01:23+07:00,2117,25.9,80.7,404.38,0.0,,,,
2025-06-03T20:06:24+07:00,2118,25.9,80.7,404.32,0.0,,,,
2025-06-03T20:11:25+07:00,2119,25.7,80.3,404.43,0.0,,,,
2025-06-03T20:16:26+07:00,2120,25.7,80.8,404.46,0.0,,,,
2025-06-03T20:21:27+07:00,2121,25.7,78.6,404.62,0.0,,,,
2025-06-03T20:26:27+07:00,2122,25.6,79.1,405.23,0.0,,,,
2025-06-03T20:31:29+07:00,2123,25.6,78.7,405.76,0.0,,,,
2025-06-03T20:36:34+07:00,2124,25.5,78.9,405.63,0.0,,,,
2025-06-03T20:41:44+07:00,2125,25.5,79.0,405.56,0.0,,,,
2025-06-03T20:51:31+07:00,2126,25.4,80.2,405.60,0.0,,,,
2025-06-03T20:56:32+07:00,2127,25.3,80.3,405.77,0.0,,,,
2025-06-03T21:01:33+07:00,2128,25.3,80.6,405.75,0.0,,,,
2025-06-03T21:06:34+07:00,2129,25.2,81.2,405.71,0.0,,,,
2025-06-03T21:11:35+07:00,2130,25.2,80.9,405.79,0.0,,,,
2025-06-03T21:16:36+07:00,2131,25.2,81.3,405.80,0.0,,,,
2025-06-03T21:21:37+07:00,2132,25.2,81.3,405.92,0.0,,,,
2025-06-03T21:26:38+07:00,2133,25.1,82.5,405.80,0.0,,,,
2025-06-03T21:31:39+07:00,2134,25.1,82.7,405.75,0.0,,,,
2025-06-03T21:36:40+07:00,2135,25.0,84.5,405.17,0.0,,,,
2025-06-03T21:41:41+07:00,2136,24.9,85.6,404.73,0.0,,,,
2025-06-03T21:46:42+07:00,2137,24.9,86.5,404.63,0.0,,,,
2025-06-03T21:56:44+07:00,2138,24.9,86.4,404.53,0.0,,,,
2025-06-03T22:06:45+07:00,2139,24.8,87.0,404.78,0.0,,,,
2025-06-03T22:11:46+07:00,2140,24.8,86.3,404.43,0.0,,,,
2025-06-03T22:16:47+07:00,2141,24.8,85.6,404.70,0.0,,,,
2025-06-03T22:21:48+07:00,2142,24.8,86.1,404.73,0.0,,,,
2025-06-03T22:26:49+07:00,2143,24.6,84.0,404.92,0.0,,,,
2025-06-03T22:31:50+07:00,2144,24.5,84.5,405.25,0.0,,,,
2025-06-03T22:36:51+07:00,2145,24.3,84.2,404.93,0.0,,,,
2025-06-03T22:41:52+07:00,2146,24.3,84.5,405.02,0.0,,,,
2025-06-03T22:46:53+07:00,2147,24.3,85.2,405.02,0.0,,,,
2025-06-03T22:51:54+07:00,2148,24.3,85.7,404.85,0.0,,,,
2025-06-03T22:56:56+07:00,2149,24.3,86.0,404.85,0.0,,,,
2025-06-03T23:01:57+07:00,2150,24.3,86.4,404.84,0.0,,,,
